,teks,label,clean_teks
525,Surat keputusan resmi dr Tri Care No.XV/2016 PIN Pemenang Anda=39XV544F Mendpt-1 unit Mobil HONDA JAZZ Rs U/Info klik www.kejutantriindonesia.blogspot.co.id ,1,surat putus resmi dr tri care noxv pin menang andaxvf mendpt unit mobil honda jazz rs uinfo klik
526,Surat keputusan resmi M-KIOS NOXV/04/2016 Menyatakan No.Anda resmi meraih hadiah ke-2 dri PT.M-KIOS Pin;M248K81 u/info klik ; www.hadiah-ptmkios547.blogspot.com,1,surat putus resmi mkios noxv nyata noanda resmi raih hadiah ke dri ptmkios pinmk uinfo klik
527,Surat keputusan resmi SLMT'No SIM CARD anda telah T/pilih pemenang Ke-2 dri PT-M-TRONIK Pin anda:(2f54e7) U/info klik: www.cekhadiahmtronik2016.ga,1,surat putus resmi slmtno sim card anda telah tpilih menang ke dri ptmtronik pin andafe uinfo klik
528,Surat Keputusan: No.VII/T-3/16. Kode Undian: 94ad653 Selamat No.Anda mendpt Hadiah CEK TUNAI Rp.45Jt U/Info Kunjungi; www.gebyartricare.co.vu,1,surat putus noviit kode undi ada selamat noanda mendpt hadiah cek tunai rpjt uinfo kunjung
529,Surat_keputusan dari tricare indonesia NO XV/2015 Pin pemenang 8JF2177 mendapatkan 1TOYOTA YARIS U/info Kunjungi www.tri-2015.webnode.com atau blogspot.com,1,surat putus dari tricare indonesia nomor xv pin menang jf dapat toyota yaris uinfo kunjung atau blogspotcom
530,"Sy Ajeng mendapat sms dari PT. 3Care Indonesia uang tunai Rp. 100 juta di website www.pttricare2016.blogspot.com tetapi dimintai membayar Administrasi Rp. 1,250 juta...sy juga di telpon pak Bambang Purwanto & diberi nomer rekening tujuan pembayaran Administrasi melalui Bank BRI a/n PT. TRI LESTARI bahkan dalam websitenya dicantumkan KTP Marketing Office PT. 3 Care Indonesia",1,saya ajeng dapat sms dari pt care indonesia uang tunai rupiah juta di situs tetapi minta bayar administrasi rupiah jutasy juga di telepon pak bambang purwanto beri nomor rekening tuju bayar administrasi lalu bank bri an pt tri lestari bahkan dalam websitenya cantum ktp marketing office pt care indonesia
531,"Sy Dr. Hj FATIMA sdh cocok mengenai Rumah dan Tanah Bpk/Ibu, tlg jgn ditawarkan lg ke yg lain. Soal Hrg negosiasi ke suami sy di 082375833300 Dr. H. HENDRA IRAWAN",1,saya dr hj fatima sudah cocok kena rumah dan tanah bpkibu tolong jgn tawar lg ke yang lain soal hrg negosiasi ke suami saya di dr h hendra irawan
532,"Sy Dr.Rimbawan(Dirmawa IPB)Yth,Jajang Roni Aunul Kholik(NIM:E14090090)Di minta Hbngi Skrng Prof.Dr.Ir.Yonny Koesmaryono,MS.0819882923.Di Tunjuk Hadir Seminar Pengembangan Karakter Mahasiswa Dari Dikti Tgl 14/15 April di Htl Nusa Dua Bali,Trims.",1,saya drrimbawandirmawa ipbythjajang roni aunul kholiknimedi minta hbngi sekarang profdriryonny koesmaryonomsdi tunjuk hadir seminar kembang karakter mahasiswa dari dikti tanggal april di htl nusa dua balitrims
533,"Sy RUDI di jambi, bgi tman2 yg sering kalah Togel saatnya kalahkan bandar hub mbah ROS 082325557768 di jamin tembus, sy sdh buktikan 4D 50jt.",1,saya rudi di jambi bgi teman yang sering kalah togel saat kalah bandar hub mbah ros di jamin tembus saya sudah bukti d jt
534,"sy RUDY dri MALAYSIA Brencana investasikan uang sy Sbagai bekal hidup di indo,sy butuh org yg bisa sy percayakan uang sy RM 5jt,bila Bsedia,sms di 085256144059",1,saya rudy dri malaysia brencana investasi uang saya sbagai bekal hidup di indosy butuh orang yang bisa saya percaya uang saya rm jtbila bsediasms di
535,Terima kasih telah melakukan isi ulang di sunny15.Trx Sukses sbsar 10.000 SN:1790103904.BYR PLNTELKOM BISA.Kami tnggu kedatangan Anda kembali,1,terima kasih telah laku isi ulang di sunnytrx sukses sbsar snbyr plntelkom bisakami tunggu datang anda kembali
536,Terima kasih telah melakukan pengisian di counter kami WAR PUL CELL. Info: kami Melayani pembayaran tagihan PLN,1,terima kasih telah laku isi di counter kami war pul cell info kami layan bayar tagih pln
537,Terpilih dapat cek 27jt. KODE TRIPLE CEK ANDA (02599875) U/Info Klik Website www.undianbri.co.vu,1,pilih dapat cek jt kode triple cek anda uinfo klik situs
538,"TOGEL SGP EDISI SENIN 10/06/2013 ANGKA JITU 40,76,65,53,89 di jamin tbs,stlh tbs anda harus krim plsa 100rb sebagai maharnya dkrm ke no; 082329969711 KI KARSO",1,togel sgp edisi senin angka jitu di jamin tbsstlh tbs anda harus krim pulsa bagai mahar dkrm ke nomor ki karso
539,"Toko bagus phone promo diskon 50% blackberry:Dakota Rp.2,8jt torchRp 2jt Gemini 900rb info/sms/pin 282F4C55 085776973349 WWW.TOKOBAGUSPHONE.COM",1,toko bagus phone promo diskon blackberrydakota rpjt torchrp jt gemini infosmspin fc
540,"toko bursa cuci gudang diskon 60% BB DAKOTA ; 2,3 JT, TOCH ; 1,6 JT, GEMINI ; 1 JT, LAPTOP INFO : 085322222369 PIN BB : 2A6FB800E www.shopinbursabb.blogspot.com",1,toko bursa cuci gudang diskon bb dakota jt toch jt gemini jt laptop info pin bb afbe
541,"TOKO JAYA BB,,, discount 50% berbagai type BLACKBERRY Gemini 900 ribu, Torch 2,5 jt, Dakota 2,8 jta NOKIA& SAMSUNG, Info klik www.jayabb.com",1,toko jaya bb discount bagai type blackberry gemini ribu torch jt dakota jta nokia samsung info klik
542,"TOKO JEMBER Promo Discon 50% Keyboard Yahama: Dakota Rp. 2,8 jt, Onix3 Rp. 2,2 jt, Gemini Rp. 800 rb Info/SMS : 085234234117 PIN BB 295C6D02 www.jember-shop.blogspot.com",1,toko jember promo discon keyboard yahama dakota rupiah jt onix rupiah jt gemini rupiah infosms pin bb cd
543,"TOKO NIAGA-CELL Disc 45% Khusus PROMO :-  Blackberry-  NOKIA-  SAMSUNG-  IPHONE dll, Info Hub/sms ke : 082-33333-783 Buka  Website Kami : www.niaga-cell.blogspot.com",1,toko niagacell disc khusus promo blackberry nokia samsung iphone dll info hubsms ke buka situs kami
544,TOKO RAHMAT ABADI BIG SALE 50% Blackberry/Iphone Ipad/Samsung Laptop/DLL Info Hub Sms: 085774280447 PIN: 26AB6BEE Atau Cek di: www.abadi-shop47.blogspot.com,1,toko rahmat abadi big sale blackberryiphone ipadsamsung laptopdll info hub sms pin abbee atau cek di
545,"Tolong belikan dulu mama pulsa 25rb di no AS baru mama 085245318024 soalnya teman mama kecelakaan, skrg kluarganya hrus dihubungi, nti mama ganti uangnya,penting",1,tolong belikan dulu mama pulsa di nomor as baru mama soal teman mama celaka sekarang kluarganya hrus hubung nanti mama ganti uangnyapenting
546,"tolong uangnya di kirim ke rekening ini aja,BRI, A/N: HASAN MAHMUD. REK: 3292-0101-9525-532. Sms aja klau sudah di kirim,makasih.",1,tolong uang di kirim ke rekening ini ajabri an hasan mahmud rek sms saja klau sudah di kirimmakasih
547,"Tolong uangnya di transfer aja kesini MANDIRI a/n RAHMAD ADRIAN No rek: 1340-0065-58125 sms aja kalo sdh dikirim, trims",1,tolong uang di transfer saja kesini mandiri an rahmad adrian nomor rek sms saja kalo sudah kirim trims
548,"Tolong uangnya di transfer saja ke Bank ----- An Ardiansyah 5500248418, kalau sudah ditransfer sms saja, terima kasih",1,tolong uang di transfer saja ke bank an ardiansyah kalau sudah transfer sms saja terima kasih
549,"Tolong uangnya Di transfer sekarang aja ke bank BNI: 022-741-3681. A/n FRISKA ANANDA, sms kalau sudah di Transfer, trimksi... - See more at: http://metropolitan.inilah.com/read/detail/1777965/awas-modus-penipuan-sms-model-baru#sthash.DKwN8EaE.dpuf",1,tolong uang di transfer sekarang saja ke bank bni an friska ananda sms kalau sudah di transfer trimksi see more at
550,"Tolong uangnya dikirim aja kesini BANK DANAMON a/n Farida hanum No rek. 0035-3918- 4014 SMS aja klo udah dikirim, Trims",1,tolong uang kirim saja kesini bank danamon an farida hanum nomor rek sms saja klo sudah kirim trims
551,"Tolong uangnya ditransfer saja ke Bank xxx A/n. xxx 0231327XXX, kalau sudah ditransfer SMS saja, terima kasih",1,tolong uang transfer saja ke bank xxx an xxx xxx kalau sudah transfer sms saja terima kasih
552,"TOP100 CELLULER Discound 25% BB DACOTA RP. 3,9 jt, BB ONYX3 Rp 3 jt, BB GEMINI Rp  1 jt, Laptop\KAMERA, iphone ; dll, info kunjungi www.top100-celluler.com pin ; BB, 2A95596A",1,top celluler discound bb dacota rupiah jt bb onyx rupiah jt bb gemini rupiah jt laptopkamera iphone dll info kunjung pin bb aa
553,"TOUR-TRAVEL dptkan tiket pesawat, promo domestik & internasional mudah/aman, booking Online 24 jam hub telp : 081314447669 atau websete di : www.lion-airtravel.com.",1,tourtravel dptkan tiket pesawat promo domestik internasional mudahaman booking online jam hub telepon atau websete di
554,"Transfer ke Bank xxx saja a/n xxx No rek 7390685xxx, kalau sudah ditransfer SMS ke no ini ya!",1,transfer ke bank xxx saja an xxx nomor rek xxx kalau sudah transfer sms ke nomor ini ya
555,"Transfer ke BNI aja, a/n SORAYA HARUM rek;0233-293-922 klo sdh kbrin di nmr ini ya!",1,transfer ke bni saja an soraya harum rek klo sudah kbrin di nomor ini ya
556,"Transfer ke Mandiri aja, a/n Resti Amanda norek 9000007701999",1,transfer ke mandiri saja an resti amanda norek
557,Transfer saja uangnya ke rek ini.mandiri.NO Rek: 152-00-1236312-9.a/n:DARMAN. klau sdah di Transfer SMS saja ke nmor ini Trima kasih,1,transfer saja uang ke rek inimandirino rek andarman klau sudah di transfer sms saja ke nomor ini trima kasih
558,Transfernya ke BRI aja A/n ANGGA PRASTIA No Rek 1172-01-002218-502,1,transfer ke bri saja an angga prastia nomor rek
559,"Trima ksh telah mjd pelanggan kami ""CNF AQUA"" gnkan no 085729791456 untuk pemesanan air isi ulang dan AGUA ASLI n sed!a jga gas 3kg dan 12kg tlng sebarkan sms ini ke tmn2 kost n kampus jga ya jgn berhenti di km terima kas!h(nb:tlng save no pemesanan aqua b!la suatu saat membutuhkan mksh).GRATIS ANTAR",1,trima ksh telah jadi langgan kami cnf aqua gnkan nomor untuk mesan air isi ulang dan agua asli n seda jga gas kg dan kg tolong sebar sms ini ke teman kost n kampus jga ya jgn henti di km terima kashnbtlng save nomor mesan aqua bla suatu saat butuh mkshgratis antar
560,TSELpoin 777 kejutan POIN Hadiah Rp.15jt Resmi diberikan 0852212XXXXX PIN-b7Bc247 u/info Hub/CS; PT.TELKOMSEL 021-40467488 021-50219992 Pengirim; +777,1,tselpoin kejut poin hadiah rpjt resmi beri xxxxx pinbbc uinfo hubcs pttelkomsel kirim
561,Uangnya di Trnsfer di BNI ini aja a/n RASTINA NO.REK.0253 7915 37.Klo sdh d Trnsfer Sms aja di no ini 085293355598 Trmks.,1,uang di trnsfer di bni ini saja an rastina norek klo sudah d trnsfer sms saja di nomor ini trmks
562,"Uangnya dikirim aja ke Rekening ini, BankBNI a/n SAFITRI  No.Rekening 0282566132",1,uang kirim saja ke rekening ini bankbni an safitri norekening
563,Uangnya dikirim saja ke Rek. BANK BNI A/n. : Sdr ABDUL RAHMAN No. Rek. : 024-8721- 191 SMS saja kalau sudah dikirim. terima kasih,1,uang kirim saja ke rek bank bni an sdr abdul rahman nomor rek sms saja kalau sudah kirim terima kasih
564,WASSALAMU ALAIKUM WR WB UANGNYA DIKIRIM SAJA KE NO REK INI BRI A/N NOVA ARYAxxx 0544 0100 8633 xxx KALAU SDH TRANSFER SMS AJA DI NO INI TRMH KASIH” No. HP Pengirim SMS: 0821-5104-2542,1,wassalamu alaikum wr wb uang kirim saja ke nomor rek ini bri an nova aryaxxx xxx kalau sudah transfer sms saja di nomor ini trmh kasih nomor hp kirim sms
565,"Ya Allah, semoga yg mempunyai hp ini & keluarganya selalu dalam Kasih Sayang Mu, diberkahi rejekinya & dijauhkan dari mara bahaya"", jawab Amin jika Anda berkenan",1,ya allah moga yang punya hp ini keluarga selalu dalam kasih sayang mu kah rejekinya jauh dari mara bahaya jawab amin jika anda kenan
566,"Yank tlong isi’in aku pulsa 10rb, di no ini,082189983017 nanti aq yg tlpn yacc!",1,yank tolong isiin saya pulsa di nomor ini nanti saya yang telepon yacc
567,Yank Tolong isi'in pulsa di no ini.085325556742 ini no baruq.skrng penting,1,yank tolong isiin pulsa di nomor ini ini nomor baruqskrng penting
568,"Yank, isikan dl pulsa di no as ini 085323048677 nanti gw gantiin.Penting bget nih krn barusan bos gw nelpon gw tgguin yach…",1,yank isi dl pulsa di nomor as ini nanti gw gantiinpenting bget nih krn barusan bos gw telpon gw tgguin yach
569,Yth Bpk/Ibu. BNI menyatakan Rekening anda terpilih sebagai pemenang hadiah Rp. 35jt. kode cek anda 03299757 info klik www.bankbni2016.blogspot.com,1,yang hormat bpkibu bni nyata rekening anda pilih bagai menang hadiah rupiah jt kode cek anda info klik
570,Yth Isti Sofiyah. Diminta Segera Hubungi Bpk Drs.H .Lalu Safi’ i M.Pd. Kadisdik NTB.08531166 6557 Perihal Seminar Gratis Dari DIKTI. (Bu Sri TU.Diknas),1,yang hormat isti sofiyah minta segera hubung bapak drsh lalu safi i mpd kadisdik ntb perihal seminar gratis dari dikti bu sri tudiknas
571,YTH kpd bpk/ibu sy Eka Novitasari kariyawan 3care sudah M-hub anda tdk tersambung dgn hormat hal ini kami sampaikan melalui sms singkat dr layanan kami bahwa selamat no anda M-dptkan hadiah 1 unit mobil Toyota Avanza dgn PIN:47V27 dr undian rejeki 3care periode utama 2014.u/info lebih lanjut kunjungi www.rejekiundian3care.jimdo.com,1,yang hormat kpd bpkibu saya eka novitasari kariyawan care sudah mhub anda tidak sambung dgn hormat hal ini kami sampai lalu sms singkat dr layan kami bahwa selamat nomor anda mdptkan hadiah unit mobil toyota avanza dgn pinv dr undi rejeki care periode utama uinfo lebih lanjut kunjung
572,"YTH,MIitra Silahkan cek poin anda dan tukarkan ke admin kami dengan format PO.PIN kirim ke +62xxxxxxxxxx",1,ythmiitra silah cek poin anda dan tukar ke admin kami dengan format popin kirim ke xxxxxxxxxx
573,"Yuk Ikuti akun dakwah, caranya: ketik IKUT [spasi] AkuCintaIslam kirim ke 082110001021.",1,yuk ikut akun dakwah cara ketik ikut spasi akucintaislam kirim ke
574, Di kfc yg deket enhaii ada dy,0,di kfc yang deket enhaii ada dy
575," Maaf jika ada janji yang belum terpenuhi, jika ada janji boleh mengingatkan saya. ",0,maaf jika ada janji yang belum penuh jika ada janji boleh ingat saya
576,*ngsih bunga ato coklat min ,0,ngasih bunga ato coklat min
577,.sambl nunggu itu.. Gimana kalo ngerjain form formnya aja dulu,0,sambl nunggu itu gimana kalo kerja form formnya saja dulu
578,"[Akademik] Untuk perhatian tuk jadwal kontrak kuliah buat ang 2012 itu bukan sebenarny, kuliah ikut jadwal kur yg baru ang 2013 ato keatas 2014,2015,2016.. sehingga jadwal yg ada adalah jadwal bayangan tuk tujuan kontrak kuliah..Hal diatas ga berlaku tuk mk yg memang berjalan di ang kalian spt skripsi dan sidang..demikian harap diperhatikan..",0,akademik untuk perhati tuk jadwal kontrak kuliah buat ang itu bukan sebenarny kuliah ikut jadwal kur yang baru ang ato atas sehingga jadwal yang ada adalah jadwal bayang tuk tuju kontrak kuliahhal atas ga laku tuk mk yang memang jalan di ang kalian seperti skripsi dan sidangdemikian harap perhati
579,"[INFO PLA]Assalam..Bagi yg ambil mk pla wajib kumpul pada hari/tgl kamis,25 agustus 2016 pukul 10.00 WIBB..Agenda: pembekalan dan penjelasan PLA.Tempat : Gdg JICA lt.3 R.S301.Demikian informasiny..harap diperhatikan d disebarkan",0,info plaassalambagi yang ambil mk pla wajib kumpul pada haritgl kamis agustus pukul wibbagenda bekal dan jelas platempat gdg jica lt rsdemikian informasinyharap perhati d sebar
580,[Info] bagi teman2 yg mengumpulkan data asisten lab/matakuliah bukti berupa surat keterangannya sudah bisa diambil ke pak andri ,0,info bagi teman yang kumpul data asisten labmatakuliah bukti upa surat terang sudah bisa ambil ke pak andri
581,2016/08/21 12:27:17 Anda telah terdaftar sebagai pelanggan TCASH full service. Tingkatkan saldo Anda dg isi saldo TCASH di merchant berlogo TCASH terdekat.,0,anda telah daftar bagai langgan tcash full servis tingkat saldo anda dg isi saldo tcash di merchant logo tcash dekat
582,2016/08/21 12:27:32 PIN baru TCash anda adalah 605598. Silahkan menggunakan PIN baru anda untuk menikmati layanan TCash Telkomsel,0,pin baru tcash anda adalah silah guna pin baru anda untuk nikmat layan tcash telkomsel
583,22nya mad. Aku bingung bkn laporannya 😂,0,nya mad saya bingung bukan lapor
584,"aamiin, makasih semuanya moga cepat lulus juga",0,aamiin makasih semua moga cepat lulus juga
585,Aamiin. Makasih semuanya..semoga teman2 cepat nyusul dan semoga segala urusannya diberikan kelancaran oleh Allah.aamiin,0,aamiin makasih semuanyasemoga teman cepat nyusul dan moga segala urus beri lancar oleh allahaamiin
586,Abis maghrib yaa,0,habis maghrib yaa
587,Ada belakang warkop deket indomaret gerum 500/bulan,0,ada belakang warung kopi deket indomaret gum bulan
588,Ada di bip yang studio fotonya gitu,0,ada di bip yang studio foto gitu
589,"Ada nama1 . Tpi gatau msh berfungsi atau engga, udh lama ga dipake sih",0,ada nama tapi gatau masih fungsi atau engga sudah lama ga dipake sih
590,Ada diruangan nya tadi,0,ada ruang nya tadi
591,Ada internet min alamatnya dmn?,0,ada internet min alamat dmn
592,"Ada mba, harganya 1,6jt/bln. Fasilitasnya air hangat, kamar mandi dalam, tv, tv kabel, wifi, meja, tempat tdr, dan lemari.",0,ada mbak harga jtbln fasilitas air hangat kamar mandi dalam televisi televisi kabel wifi meja tempat tdr dan lemari
593,Ada nya instagram,0,ada nya instagram
594,Ada perasaan nyesel gt sedikit. Waktu kuliah. Asa ga merhatin. Ga ngerangkul semua. Aku pribadi hmm,0,ada asa sesal gt sedikit waktu kuliah asa ga merhatin ga ngerangkul semua saya pribadi hmm
595,Ada semua di panduan pla..dishare di grup ini dan fb,0,ada semua di pandu pladishare di grup ini dan fb
596,"Ada sih yg nikah muda tp (keliatan) bahagia, tp one of a million kayaknya kalo temen2 ku hmm",0,ada sih yang nikah muda tetapi liat bahagia tetapi one of a million kayak kalo temen ku hmm
597,"Ada teh dikpad, ini kontaknya ####",0,ada teh dikpad ini kontak
598,Ada yang 400 rb yang kamar mandinya sama2 kalau yang ada kamar mandi di dalam kalau yang kecil 600 dan yang agak besar 700 rb,0,ada yang yang kamar mandi sama kalau yang ada kamar mandi di dalam kalau yang kecil dan yang agak besar
599,Ada yg lain kok ikan tahu tempe,0,ada yang lain kok ikan tahu tempe
600,"Ada yg nikah muda, ada yg gagal nikah, ada yg pacaran lama eh putus tapi alesannya karna terlalu sayang jd gak mau nyakitin (pret), ada yg jagain jodoh org, ada yg ah banyak lah wkwk",0,ada yang nikah muda ada yang gagal nikah ada yang pacar lama eh putus tapi alesannya karna terlalu sayang jd gak mau nyakitin pret ada yang jagain jodoh orang ada yang ah banyak lah wkwk
601,Ada yg tau ruangan pak daya yg di fpmipa b?,0,ada yang tau ruang pak daya yang di fpmipa bb
602,"Ada yg tdk bisa jam tertentu? Kemungkinan pagi jam 8, tapi nanti diumumkan.",0,ada yang tidak bisa jam tentu mungkin pagi jam tapi nanti umum
603,Aduh aku ge ini pusing yg mau lamaran siapa yg nyari2 kebutuhan siapa,0,aduh saya ge ini pusing yang mau lamar siapa yang nyari butuh siapa
604,Aigoo banyak banget chatnyaa aku baru liat hape hehehe,0,aigoo banyak banget chatnyaa saya baru liat hape hehehe
605,"Airnya asa kurang lancar, besok ku tanya papa yah,",0,air asa kurang lancar besok ku tanya papa yah
606,Ajakin ke soekarno hatta aja nama1 . Makan di eatboss soekarno hatta wkwkw,0,ajakin ke soekarno hatta saja nama makan di eatboss soekarno hatta wkwkw
607,"Aku ada spagetti, tp usah kaldaluarsa belum yah",0,saya ada spagetti tetapi usah kaldaluarsa belum yah
608,Aku bawa daging yg dah direbus gapapa? Yg mentah tinggal tulang2an wkwk,0,saya bawa daging yang dah rebus gapapa yang mentah tinggal tulang wkwk
609,Aku besok dtg agak telat jam 8 boleh ngga? Kan jam 10 ya mulainya?,0,saya besok dtg agak telat jam boleh tidak kan jam ya mulai
610,"aku delete aja ya, ntar nama1 pull dulu atau sync dulu, ntar masukin yang nama1 , baru push.",0,saya delete saja ya nanti nama pull dulu atau sync dulu nanti masukin yang nama baru push
611,Aku depan pasca skrng,0,saya depan pasca sekarang
612,Aku di pt. DI,0,saya di pt di
613,Aku dy wkwk makanya kurang direstui jg krna kejauhan,0,saya dy wkwk makanya kurang restu jg krna jauh
614,"Aku ga enak euy bilang ke adiknya, adiknya pengen ke pvj nama1  :(",0,saya ga enak euy bilang ke adik adik ingin ke pvj nama
